"Id","ActivityHour","StepTotal","period"
6962181067,"2016-03-12 08:00:00",1166,"march-april"
6962181067,"2016-03-12 09:00:00",3283,"march-april"
6962181067,"2016-03-12 10:00:00",688,"march-april"
6962181067,"2016-03-12 11:00:00",586,"march-april"
6962181067,"2016-03-12 12:00:00",3216,"march-april"
6962181067,"2016-03-12 13:00:00",198,"march-april"
6962181067,"2016-03-12 14:00:00",110,"march-april"
6962181067,"2016-03-12 15:00:00",148,"march-april"
6962181067,"2016-03-12 16:00:00",2406,"march-april"
6962181067,"2016-03-12 17:00:00",2538,"march-april"
6962181067,"2016-03-12 18:00:00",476,"march-april"
6962181067,"2016-03-12 19:00:00",839,"march-april"
6962181067,"2016-03-12 20:00:00",9,"march-april"
6962181067,"2016-03-12 21:00:00",33,"march-april"
6962181067,"2016-03-12 22:00:00",0,"march-april"
6962181067,"2016-03-12 23:00:00",0,"march-april"
6962181067,"2016-03-13 00:00:00",0,"march-april"
6962181067,"2016-03-13 01:00:00",0,"march-april"
6962181067,"2016-03-13 02:00:00",29,"march-april"
6962181067,"2016-03-13 03:00:00",0,"march-april"
6962181067,"2016-03-13 04:00:00",0,"march-april"
6962181067,"2016-03-13 05:00:00",0,"march-april"
6962181067,"2016-03-13 06:00:00",0,"march-april"
6962181067,"2016-03-13 07:00:00",0,"march-april"
6962181067,"2016-03-13 08:00:00",858,"march-april"
6962181067,"2016-03-13 09:00:00",433,"march-april"
6962181067,"2016-03-13 10:00:00",555,"march-april"
6962181067,"2016-03-13 11:00:00",825,"march-april"
6962181067,"2016-03-13 12:00:00",1014,"march-april"
6962181067,"2016-03-13 13:00:00",220,"march-april"
6962181067,"2016-03-13 14:00:00",32,"march-april"
6962181067,"2016-03-13 15:00:00",172,"march-april"
6962181067,"2016-03-13 16:00:00",1469,"march-april"
6962181067,"2016-03-13 17:00:00",1285,"march-april"
6962181067,"2016-03-13 18:00:00",230,"march-april"
6962181067,"2016-03-13 19:00:00",417,"march-april"
6962181067,"2016-03-13 20:00:00",147,"march-april"
6962181067,"2016-03-13 21:00:00",2169,"march-april"
6962181067,"2016-03-13 22:00:00",219,"march-april"
6962181067,"2016-03-13 23:00:00",162,"march-april"
6962181067,"2016-03-14 00:00:00",26,"march-april"
6962181067,"2016-03-14 01:00:00",0,"march-april"
6962181067,"2016-03-14 02:00:00",0,"march-april"
6962181067,"2016-03-14 03:00:00",0,"march-april"
6962181067,"2016-03-14 04:00:00",4,"march-april"
6962181067,"2016-03-14 05:00:00",0,"march-april"
6962181067,"2016-03-14 06:00:00",13,"march-april"
6962181067,"2016-03-14 07:00:00",976,"march-april"
6962181067,"2016-03-14 08:00:00",806,"march-april"
6962181067,"2016-03-14 09:00:00",589,"march-april"
6962181067,"2016-03-14 10:00:00",1031,"march-april"
6962181067,"2016-03-14 11:00:00",593,"march-april"
6962181067,"2016-03-14 12:00:00",941,"march-april"
6962181067,"2016-03-14 13:00:00",751,"march-april"
6962181067,"2016-03-14 14:00:00",184,"march-april"
6962181067,"2016-03-14 15:00:00",2034,"march-april"
6962181067,"2016-03-14 16:00:00",894,"march-april"
6962181067,"2016-03-14 17:00:00",3949,"march-april"
6962181067,"2016-03-14 18:00:00",706,"march-april"
6962181067,"2016-03-14 19:00:00",197,"march-april"
6962181067,"2016-03-14 20:00:00",228,"march-april"
6962181067,"2016-03-14 21:00:00",29,"march-april"
6962181067,"2016-03-14 22:00:00",0,"march-april"
6962181067,"2016-03-14 23:00:00",48,"march-april"
6962181067,"2016-03-15 00:00:00",0,"march-april"
6962181067,"2016-03-15 01:00:00",44,"march-april"
6962181067,"2016-03-15 02:00:00",0,"march-april"
6962181067,"2016-03-15 03:00:00",0,"march-april"
6962181067,"2016-03-15 04:00:00",0,"march-april"
6962181067,"2016-03-15 05:00:00",34,"march-april"
6962181067,"2016-03-15 06:00:00",0,"march-april"
6962181067,"2016-03-15 07:00:00",870,"march-april"
6962181067,"2016-03-15 08:00:00",412,"march-april"
6962181067,"2016-03-15 09:00:00",54,"march-april"
6962181067,"2016-03-15 10:00:00",296,"march-april"
6962181067,"2016-03-15 11:00:00",235,"march-april"
6962181067,"2016-03-15 12:00:00",72,"march-april"
6962181067,"2016-03-15 13:00:00",381,"march-april"
6962181067,"2016-03-15 14:00:00",483,"march-april"
6962181067,"2016-03-15 15:00:00",2341,"march-april"
6962181067,"2016-03-15 16:00:00",1802,"march-april"
6962181067,"2016-03-15 17:00:00",361,"march-april"
6962181067,"2016-03-15 18:00:00",207,"march-april"
6962181067,"2016-03-15 19:00:00",544,"march-april"
6962181067,"2016-03-15 20:00:00",1029,"march-april"
6962181067,"2016-03-15 21:00:00",948,"march-april"
6962181067,"2016-03-15 22:00:00",7,"march-april"
6962181067,"2016-03-15 23:00:00",36,"march-april"
6962181067,"2016-03-16 00:00:00",0,"march-april"
6962181067,"2016-03-16 01:00:00",0,"march-april"
6962181067,"2016-03-16 02:00:00",4,"march-april"
6962181067,"2016-03-16 03:00:00",0,"march-april"
6962181067,"2016-03-16 04:00:00",0,"march-april"
6962181067,"2016-03-16 05:00:00",13,"march-april"
6962181067,"2016-03-16 06:00:00",91,"march-april"
6962181067,"2016-03-16 07:00:00",900,"march-april"
6962181067,"2016-03-16 08:00:00",463,"march-april"
6962181067,"2016-03-16 09:00:00",59,"march-april"
6962181067,"2016-03-16 10:00:00",12,"march-april"
6962181067,"2016-03-16 11:00:00",309,"march-april"
6962181067,"2016-03-16 12:00:00",587,"march-april"
6962181067,"2016-03-16 13:00:00",1415,"march-april"
6962181067,"2016-03-16 14:00:00",831,"march-april"
6962181067,"2016-03-16 15:00:00",1418,"march-april"
6962181067,"2016-03-16 16:00:00",2041,"march-april"
6962181067,"2016-03-16 17:00:00",1408,"march-april"
6962181067,"2016-03-16 18:00:00",928,"march-april"
6962181067,"2016-03-16 19:00:00",1023,"march-april"
6962181067,"2016-03-16 20:00:00",1425,"march-april"
6962181067,"2016-03-16 21:00:00",815,"march-april"
6962181067,"2016-03-16 22:00:00",1489,"march-april"
6962181067,"2016-03-16 23:00:00",1005,"march-april"
6962181067,"2016-03-17 00:00:00",12,"march-april"
6962181067,"2016-03-17 01:00:00",0,"march-april"
6962181067,"2016-03-17 02:00:00",0,"march-april"
6962181067,"2016-03-17 03:00:00",0,"march-april"
6962181067,"2016-03-17 04:00:00",0,"march-april"
6962181067,"2016-03-17 05:00:00",0,"march-april"
6962181067,"2016-03-17 06:00:00",8,"march-april"
6962181067,"2016-03-17 07:00:00",385,"march-april"
6962181067,"2016-03-17 08:00:00",790,"march-april"
6962181067,"2016-03-17 09:00:00",2138,"march-april"
6962181067,"2016-03-17 10:00:00",1048,"march-april"
6962181067,"2016-03-17 11:00:00",1846,"march-april"
6962181067,"2016-03-17 12:00:00",1242,"march-april"
6962181067,"2016-03-17 13:00:00",752,"march-april"
6962181067,"2016-03-17 14:00:00",1169,"march-april"
6962181067,"2016-03-17 15:00:00",2449,"march-april"
6962181067,"2016-03-17 16:00:00",3214,"march-april"
6962181067,"2016-03-17 17:00:00",1224,"march-april"
6962181067,"2016-03-17 18:00:00",2040,"march-april"
6962181067,"2016-03-17 19:00:00",3330,"march-april"
6962181067,"2016-03-17 20:00:00",1909,"march-april"
6962181067,"2016-03-17 21:00:00",2510,"march-april"
6962181067,"2016-03-17 22:00:00",19,"march-april"
6962181067,"2016-03-17 23:00:00",15,"march-april"
6962181067,"2016-03-18 00:00:00",0,"march-april"
6962181067,"2016-03-18 01:00:00",0,"march-april"
6962181067,"2016-03-18 02:00:00",0,"march-april"
6962181067,"2016-03-18 03:00:00",0,"march-april"
6962181067,"2016-03-18 04:00:00",51,"march-april"
6962181067,"2016-03-18 05:00:00",0,"march-april"
6962181067,"2016-03-18 06:00:00",0,"march-april"
6962181067,"2016-03-18 07:00:00",96,"march-april"
6962181067,"2016-03-18 08:00:00",1437,"march-april"
6962181067,"2016-03-18 09:00:00",2057,"march-april"
6962181067,"2016-03-18 10:00:00",1817,"march-april"
6962181067,"2016-03-18 11:00:00",1644,"march-april"
6962181067,"2016-03-18 12:00:00",1307,"march-april"
6962181067,"2016-03-18 13:00:00",1671,"march-april"
6962181067,"2016-03-18 14:00:00",1308,"march-april"
6962181067,"2016-03-18 15:00:00",896,"march-april"
6962181067,"2016-03-18 16:00:00",1603,"march-april"
6962181067,"2016-03-18 17:00:00",1376,"march-april"
6962181067,"2016-03-18 18:00:00",166,"march-april"
6962181067,"2016-03-18 19:00:00",910,"march-april"
6962181067,"2016-03-18 20:00:00",2511,"march-april"
6962181067,"2016-03-18 21:00:00",1037,"march-april"
6962181067,"2016-03-18 22:00:00",2476,"march-april"
6962181067,"2016-03-18 23:00:00",708,"march-april"
6962181067,"2016-03-19 00:00:00",0,"march-april"
6962181067,"2016-03-19 01:00:00",0,"march-april"
6962181067,"2016-03-19 02:00:00",0,"march-april"
6962181067,"2016-03-19 03:00:00",0,"march-april"
6962181067,"2016-03-19 04:00:00",0,"march-april"
6962181067,"2016-03-19 05:00:00",0,"march-april"
6962181067,"2016-03-19 06:00:00",0,"march-april"
6962181067,"2016-03-19 07:00:00",7,"march-april"
6962181067,"2016-03-19 08:00:00",41,"march-april"
6962181067,"2016-03-19 09:00:00",268,"march-april"
6962181067,"2016-03-19 10:00:00",1991,"march-april"
6962181067,"2016-03-19 11:00:00",3185,"march-april"
6962181067,"2016-03-19 12:00:00",1846,"march-april"
6962181067,"2016-03-19 13:00:00",203,"march-april"
6962181067,"2016-03-19 14:00:00",1577,"march-april"
6962181067,"2016-03-19 15:00:00",1767,"march-april"
6962181067,"2016-03-19 16:00:00",14,"march-april"
6962181067,"2016-03-19 17:00:00",2268,"march-april"
6962181067,"2016-03-19 18:00:00",2206,"march-april"
6962181067,"2016-03-19 19:00:00",698,"march-april"
6962181067,"2016-03-19 20:00:00",4277,"march-april"
6962181067,"2016-03-19 21:00:00",0,"march-april"
6962181067,"2016-03-19 22:00:00",70,"march-april"
6962181067,"2016-03-19 23:00:00",6,"march-april"
6962181067,"2016-03-20 00:00:00",0,"march-april"
6962181067,"2016-03-20 01:00:00",6,"march-april"
6962181067,"2016-03-20 02:00:00",17,"march-april"
6962181067,"2016-03-20 03:00:00",0,"march-april"
6962181067,"2016-03-20 04:00:00",0,"march-april"
6962181067,"2016-03-20 05:00:00",0,"march-april"
6962181067,"2016-03-20 06:00:00",0,"march-april"
6962181067,"2016-03-20 07:00:00",117,"march-april"
6962181067,"2016-03-20 08:00:00",702,"march-april"
6962181067,"2016-03-20 09:00:00",2108,"march-april"
6962181067,"2016-03-20 10:00:00",924,"march-april"
6962181067,"2016-03-20 11:00:00",880,"march-april"
6962181067,"2016-03-20 12:00:00",1651,"march-april"
6962181067,"2016-03-20 13:00:00",1148,"march-april"
6962181067,"2016-03-20 14:00:00",2688,"march-april"
6962181067,"2016-03-20 15:00:00",782,"march-april"
6962181067,"2016-03-20 16:00:00",1678,"march-april"
6962181067,"2016-03-20 17:00:00",1459,"march-april"
6962181067,"2016-03-20 18:00:00",484,"march-april"
6962181067,"2016-03-20 19:00:00",717,"march-april"
6962181067,"2016-03-20 20:00:00",2858,"march-april"
6962181067,"2016-03-20 21:00:00",1361,"march-april"
6962181067,"2016-03-20 22:00:00",473,"march-april"
6962181067,"2016-03-20 23:00:00",0,"march-april"
6962181067,"2016-03-21 00:00:00",0,"march-april"
6962181067,"2016-03-21 01:00:00",0,"march-april"
6962181067,"2016-03-21 02:00:00",0,"march-april"
6962181067,"2016-03-21 03:00:00",0,"march-april"
6962181067,"2016-03-21 04:00:00",0,"march-april"
6962181067,"2016-03-21 05:00:00",0,"march-april"
6962181067,"2016-03-21 06:00:00",0,"march-april"
6962181067,"2016-03-21 07:00:00",965,"march-april"
6962181067,"2016-03-21 08:00:00",1195,"march-april"
6962181067,"2016-03-21 09:00:00",2400,"march-april"
6962181067,"2016-03-21 10:00:00",1306,"march-april"
6962181067,"2016-03-21 11:00:00",255,"march-april"
6962181067,"2016-03-21 12:00:00",2890,"march-april"
6962181067,"2016-03-21 13:00:00",1874,"march-april"
6962181067,"2016-03-21 14:00:00",2160,"march-april"
6962181067,"2016-03-21 15:00:00",2965,"march-april"
6962181067,"2016-03-21 16:00:00",1122,"march-april"
6962181067,"2016-03-21 17:00:00",1262,"march-april"
6962181067,"2016-03-21 18:00:00",1184,"march-april"
6962181067,"2016-03-21 19:00:00",688,"march-april"
6962181067,"2016-03-21 20:00:00",9,"march-april"
6962181067,"2016-03-21 21:00:00",0,"march-april"
6962181067,"2016-03-21 22:00:00",12,"march-april"
6962181067,"2016-03-21 23:00:00",42,"march-april"
6962181067,"2016-03-22 00:00:00",265,"march-april"
6962181067,"2016-03-22 01:00:00",42,"march-april"
6962181067,"2016-03-22 02:00:00",0,"march-april"
6962181067,"2016-03-22 03:00:00",0,"march-april"
6962181067,"2016-03-22 04:00:00",0,"march-april"
6962181067,"2016-03-22 05:00:00",0,"march-april"
6962181067,"2016-03-22 06:00:00",0,"march-april"
6962181067,"2016-03-22 07:00:00",14,"march-april"
6962181067,"2016-03-22 08:00:00",17,"march-april"
6962181067,"2016-03-22 09:00:00",226,"march-april"
6962181067,"2016-03-22 10:00:00",525,"march-april"
6962181067,"2016-03-22 11:00:00",232,"march-april"
6962181067,"2016-03-22 12:00:00",46,"march-april"
6962181067,"2016-03-22 13:00:00",191,"march-april"
6962181067,"2016-03-22 14:00:00",88,"march-april"
6962181067,"2016-03-22 15:00:00",67,"march-april"
6962181067,"2016-03-22 16:00:00",316,"march-april"
6962181067,"2016-03-22 17:00:00",1136,"march-april"
6962181067,"2016-03-22 18:00:00",387,"march-april"
6962181067,"2016-03-22 19:00:00",1090,"march-april"
6962181067,"2016-03-22 20:00:00",6130,"march-april"
6962181067,"2016-03-22 21:00:00",279,"march-april"
6962181067,"2016-03-22 22:00:00",0,"march-april"
6962181067,"2016-03-22 23:00:00",0,"march-april"
6962181067,"2016-03-23 00:00:00",0,"march-april"
6962181067,"2016-03-23 01:00:00",0,"march-april"
6962181067,"2016-03-23 02:00:00",0,"march-april"
6962181067,"2016-03-23 03:00:00",0,"march-april"
6962181067,"2016-03-23 04:00:00",0,"march-april"
6962181067,"2016-03-23 05:00:00",0,"march-april"
6962181067,"2016-03-23 06:00:00",0,"march-april"
6962181067,"2016-03-23 07:00:00",0,"march-april"
6962181067,"2016-03-23 08:00:00",0,"march-april"
6962181067,"2016-03-23 09:00:00",32,"march-april"
6962181067,"2016-03-23 10:00:00",18,"march-april"
6962181067,"2016-03-23 11:00:00",862,"march-april"
6962181067,"2016-03-23 12:00:00",128,"march-april"
6962181067,"2016-03-23 13:00:00",242,"march-april"
6962181067,"2016-03-23 14:00:00",3429,"march-april"
6962181067,"2016-03-23 15:00:00",3202,"march-april"
6962181067,"2016-03-23 16:00:00",975,"march-april"
6962181067,"2016-03-23 17:00:00",110,"march-april"
6962181067,"2016-03-23 18:00:00",912,"march-april"
6962181067,"2016-03-23 19:00:00",333,"march-april"
6962181067,"2016-03-23 20:00:00",75,"march-april"
6962181067,"2016-03-23 21:00:00",0,"march-april"
6962181067,"2016-03-23 22:00:00",66,"march-april"
6962181067,"2016-03-23 23:00:00",0,"march-april"
6962181067,"2016-03-24 00:00:00",0,"march-april"
6962181067,"2016-03-24 01:00:00",0,"march-april"
6962181067,"2016-03-24 02:00:00",0,"march-april"
6962181067,"2016-03-24 03:00:00",0,"march-april"
6962181067,"2016-03-24 04:00:00",27,"march-april"
6962181067,"2016-03-24 05:00:00",0,"march-april"
6962181067,"2016-03-24 06:00:00",0,"march-april"
6962181067,"2016-03-24 07:00:00",8,"march-april"
6962181067,"2016-03-24 08:00:00",210,"march-april"
6962181067,"2016-03-24 09:00:00",1061,"march-april"
6962181067,"2016-03-24 10:00:00",3202,"march-april"
6962181067,"2016-03-24 11:00:00",415,"march-april"
6962181067,"2016-03-24 12:00:00",942,"march-april"
6962181067,"2016-03-24 13:00:00",30,"march-april"
6962181067,"2016-03-24 14:00:00",0,"march-april"
6962181067,"2016-03-24 15:00:00",35,"march-april"
6962181067,"2016-03-24 16:00:00",106,"march-april"
6962181067,"2016-03-24 17:00:00",4665,"march-april"
6962181067,"2016-03-24 18:00:00",307,"march-april"
6962181067,"2016-03-24 19:00:00",90,"march-april"
6962181067,"2016-03-24 20:00:00",228,"march-april"
6962181067,"2016-03-24 21:00:00",0,"march-april"
6962181067,"2016-03-24 22:00:00",6,"march-april"
6962181067,"2016-03-24 23:00:00",0,"march-april"
6962181067,"2016-03-25 00:00:00",16,"march-april"
6962181067,"2016-03-25 01:00:00",0,"march-april"
6962181067,"2016-03-25 02:00:00",0,"march-april"
6962181067,"2016-03-25 03:00:00",0,"march-april"
6962181067,"2016-03-25 04:00:00",0,"march-april"
6962181067,"2016-03-25 05:00:00",0,"march-april"
6962181067,"2016-03-25 06:00:00",13,"march-april"
6962181067,"2016-03-25 07:00:00",0,"march-april"
6962181067,"2016-03-25 08:00:00",4,"march-april"
6962181067,"2016-03-25 09:00:00",405,"march-april"
6962181067,"2016-03-25 10:00:00",1143,"march-april"
6962181067,"2016-03-25 11:00:00",3012,"march-april"
6962181067,"2016-03-25 12:00:00",956,"march-april"
6962181067,"2016-03-25 13:00:00",835,"march-april"
6962181067,"2016-03-25 14:00:00",0,"march-april"
6962181067,"2016-03-25 15:00:00",21,"march-april"
6962181067,"2016-03-25 16:00:00",1704,"march-april"
6962181067,"2016-03-25 17:00:00",2650,"march-april"
6962181067,"2016-03-25 18:00:00",1445,"march-april"
6962181067,"2016-03-25 19:00:00",188,"march-april"
6962181067,"2016-03-25 20:00:00",61,"march-april"
6962181067,"2016-03-25 21:00:00",0,"march-april"
6962181067,"2016-03-25 22:00:00",0,"march-april"
6962181067,"2016-03-25 23:00:00",41,"march-april"
6962181067,"2016-03-26 00:00:00",0,"march-april"
6962181067,"2016-03-26 01:00:00",0,"march-april"
6962181067,"2016-03-26 02:00:00",0,"march-april"
6962181067,"2016-03-26 03:00:00",7,"march-april"
6962181067,"2016-03-26 04:00:00",8,"march-april"
6962181067,"2016-03-26 05:00:00",0,"march-april"
6962181067,"2016-03-26 06:00:00",0,"march-april"
6962181067,"2016-03-26 07:00:00",0,"march-april"
6962181067,"2016-03-26 08:00:00",8,"march-april"
6962181067,"2016-03-26 09:00:00",601,"march-april"
6962181067,"2016-03-26 10:00:00",958,"march-april"
6962181067,"2016-03-26 11:00:00",3765,"march-april"
6962181067,"2016-03-26 12:00:00",31,"march-april"
6962181067,"2016-03-26 13:00:00",11,"march-april"
6962181067,"2016-03-26 14:00:00",374,"march-april"
6962181067,"2016-03-26 15:00:00",0,"march-april"
6962181067,"2016-03-26 16:00:00",3483,"march-april"
6962181067,"2016-03-26 17:00:00",2205,"march-april"
6962181067,"2016-03-26 18:00:00",258,"march-april"
6962181067,"2016-03-26 19:00:00",41,"march-april"
6962181067,"2016-03-26 20:00:00",5,"march-april"
6962181067,"2016-03-26 21:00:00",80,"march-april"
6962181067,"2016-03-26 22:00:00",0,"march-april"
6962181067,"2016-03-26 23:00:00",50,"march-april"
6962181067,"2016-03-27 00:00:00",0,"march-april"
6962181067,"2016-03-27 01:00:00",32,"march-april"
6962181067,"2016-03-27 02:00:00",7,"march-april"
6962181067,"2016-03-27 03:00:00",0,"march-april"
6962181067,"2016-03-27 04:00:00",0,"march-april"
6962181067,"2016-03-27 05:00:00",0,"march-april"
6962181067,"2016-03-27 06:00:00",0,"march-april"
6962181067,"2016-03-27 07:00:00",0,"march-april"
6962181067,"2016-03-27 08:00:00",493,"march-april"
6962181067,"2016-03-27 09:00:00",700,"march-april"
6962181067,"2016-03-27 10:00:00",230,"march-april"
6962181067,"2016-03-27 11:00:00",338,"march-april"
6962181067,"2016-03-27 12:00:00",308,"march-april"
6962181067,"2016-03-27 13:00:00",98,"march-april"
6962181067,"2016-03-27 14:00:00",1282,"march-april"
6962181067,"2016-03-27 15:00:00",183,"march-april"
6962181067,"2016-03-27 16:00:00",991,"march-april"
6962181067,"2016-03-27 17:00:00",621,"march-april"
6962181067,"2016-03-27 18:00:00",1157,"march-april"
6962181067,"2016-03-27 19:00:00",3115,"march-april"
6962181067,"2016-03-27 20:00:00",543,"march-april"
6962181067,"2016-03-27 21:00:00",6,"march-april"
6962181067,"2016-03-27 22:00:00",0,"march-april"
6962181067,"2016-03-27 23:00:00",37,"march-april"
6962181067,"2016-03-28 00:00:00",0,"march-april"
6962181067,"2016-03-28 01:00:00",0,"march-april"
6962181067,"2016-03-28 02:00:00",31,"march-april"
6962181067,"2016-03-28 03:00:00",6,"march-april"
6962181067,"2016-03-28 04:00:00",4,"march-april"
6962181067,"2016-03-28 05:00:00",0,"march-april"
6962181067,"2016-03-28 06:00:00",0,"march-april"
6962181067,"2016-03-28 07:00:00",0,"march-april"
6962181067,"2016-03-28 08:00:00",363,"march-april"
6962181067,"2016-03-28 09:00:00",930,"march-april"
6962181067,"2016-03-28 10:00:00",4115,"march-april"
6962181067,"2016-03-28 11:00:00",217,"march-april"
6962181067,"2016-03-28 12:00:00",1415,"march-april"
6962181067,"2016-03-28 13:00:00",0,"march-april"
6962181067,"2016-03-28 14:00:00",191,"march-april"
6962181067,"2016-03-28 15:00:00",629,"march-april"
6962181067,"2016-03-28 16:00:00",2388,"march-april"
6962181067,"2016-03-28 17:00:00",1095,"march-april"
6962181067,"2016-03-28 18:00:00",383,"march-april"
6962181067,"2016-03-28 19:00:00",175,"march-april"
6962181067,"2016-03-28 20:00:00",210,"march-april"
6962181067,"2016-03-28 21:00:00",267,"march-april"
6962181067,"2016-03-28 22:00:00",39,"march-april"
6962181067,"2016-03-28 23:00:00",14,"march-april"
6962181067,"2016-03-29 00:00:00",0,"march-april"
6962181067,"2016-03-29 01:00:00",0,"march-april"
6962181067,"2016-03-29 02:00:00",0,"march-april"
6962181067,"2016-03-29 03:00:00",0,"march-april"
6962181067,"2016-03-29 04:00:00",0,"march-april"
6962181067,"2016-03-29 05:00:00",0,"march-april"
6962181067,"2016-03-29 06:00:00",88,"march-april"
6962181067,"2016-03-29 07:00:00",891,"march-april"
6962181067,"2016-03-29 08:00:00",1546,"march-april"
6962181067,"2016-03-29 09:00:00",1714,"march-april"
6962181067,"2016-03-29 10:00:00",2718,"march-april"
6962181067,"2016-03-29 11:00:00",500,"march-april"
6962181067,"2016-03-29 12:00:00",4093,"march-april"
6962181067,"2016-03-29 13:00:00",28,"march-april"
6962181067,"2016-03-29 14:00:00",113,"march-april"
6962181067,"2016-03-29 15:00:00",228,"march-april"
6962181067,"2016-03-29 16:00:00",450,"march-april"
6962181067,"2016-03-29 17:00:00",50,"march-april"
6962181067,"2016-03-29 18:00:00",229,"march-april"
6962181067,"2016-03-29 19:00:00",87,"march-april"
6962181067,"2016-03-29 20:00:00",220,"march-april"
6962181067,"2016-03-29 21:00:00",0,"march-april"
6962181067,"2016-03-29 22:00:00",64,"march-april"
6962181067,"2016-03-29 23:00:00",44,"march-april"
6962181067,"2016-03-30 00:00:00",0,"march-april"
6962181067,"2016-03-30 01:00:00",0,"march-april"
6962181067,"2016-03-30 02:00:00",0,"march-april"
6962181067,"2016-03-30 03:00:00",0,"march-april"
6962181067,"2016-03-30 04:00:00",0,"march-april"
6962181067,"2016-03-30 05:00:00",0,"march-april"
6962181067,"2016-03-30 06:00:00",15,"march-april"
6962181067,"2016-03-30 07:00:00",558,"march-april"
6962181067,"2016-03-30 08:00:00",621,"march-april"
6962181067,"2016-03-30 09:00:00",1297,"march-april"
6962181067,"2016-03-30 10:00:00",3136,"march-april"
6962181067,"2016-03-30 11:00:00",123,"march-april"
6962181067,"2016-03-30 12:00:00",795,"march-april"
6962181067,"2016-03-30 13:00:00",139,"march-april"
6962181067,"2016-03-30 14:00:00",82,"march-april"
6962181067,"2016-03-30 15:00:00",1207,"march-april"
6962181067,"2016-03-30 16:00:00",3252,"march-april"
6962181067,"2016-03-30 17:00:00",3227,"march-april"
6962181067,"2016-03-30 18:00:00",127,"march-april"
6962181067,"2016-03-30 19:00:00",761,"march-april"
6962181067,"2016-03-30 20:00:00",68,"march-april"
6962181067,"2016-03-30 21:00:00",15,"march-april"
6962181067,"2016-03-30 22:00:00",23,"march-april"
6962181067,"2016-03-30 23:00:00",45,"march-april"
6962181067,"2016-03-31 00:00:00",0,"march-april"
6962181067,"2016-03-31 01:00:00",0,"march-april"
6962181067,"2016-03-31 02:00:00",0,"march-april"
6962181067,"2016-03-31 03:00:00",0,"march-april"
6962181067,"2016-03-31 04:00:00",0,"march-april"
6962181067,"2016-03-31 05:00:00",6,"march-april"
6962181067,"2016-03-31 06:00:00",20,"march-april"
6962181067,"2016-03-31 07:00:00",257,"march-april"
6962181067,"2016-03-31 08:00:00",0,"march-april"
6962181067,"2016-03-31 09:00:00",184,"march-april"
6962181067,"2016-03-31 10:00:00",2353,"march-april"
6962181067,"2016-03-31 11:00:00",5529,"march-april"
6962181067,"2016-03-31 12:00:00",1667,"march-april"
6962181067,"2016-03-31 13:00:00",457,"march-april"
6962181067,"2016-03-31 14:00:00",179,"march-april"
6962181067,"2016-03-31 15:00:00",808,"march-april"
6962181067,"2016-03-31 16:00:00",184,"march-april"
6962181067,"2016-03-31 17:00:00",639,"march-april"
6962181067,"2016-03-31 18:00:00",405,"march-april"
6962181067,"2016-03-31 19:00:00",1138,"march-april"
6962181067,"2016-03-31 20:00:00",181,"march-april"
6962181067,"2016-03-31 21:00:00",15,"march-april"
6962181067,"2016-03-31 22:00:00",75,"march-april"
6962181067,"2016-03-31 23:00:00",0,"march-april"
6962181067,"2016-04-01 00:00:00",0,"march-april"
6962181067,"2016-04-01 01:00:00",0,"march-april"
6962181067,"2016-04-01 02:00:00",0,"march-april"
6962181067,"2016-04-01 03:00:00",0,"march-april"
6962181067,"2016-04-01 04:00:00",0,"march-april"
6962181067,"2016-04-01 05:00:00",0,"march-april"
6962181067,"2016-04-01 06:00:00",0,"march-april"
6962181067,"2016-04-01 07:00:00",0,"march-april"
6962181067,"2016-04-01 08:00:00",0,"march-april"
6962181067,"2016-04-01 09:00:00",511,"march-april"
6962181067,"2016-04-01 10:00:00",3159,"march-april"
6962181067,"2016-04-01 11:00:00",1554,"march-april"
6962181067,"2016-04-01 12:00:00",1598,"march-april"
6962181067,"2016-04-01 13:00:00",113,"march-april"
6962181067,"2016-04-01 14:00:00",0,"march-april"
6962181067,"2016-04-01 15:00:00",220,"march-april"
6962181067,"2016-04-01 16:00:00",803,"march-april"
6962181067,"2016-04-01 17:00:00",557,"march-april"
6962181067,"2016-04-01 18:00:00",465,"march-april"
6962181067,"2016-04-01 19:00:00",378,"march-april"
6962181067,"2016-04-01 20:00:00",868,"march-april"
6962181067,"2016-04-01 21:00:00",104,"march-april"
6962181067,"2016-04-01 22:00:00",94,"march-april"
6962181067,"2016-04-01 23:00:00",43,"march-april"
6962181067,"2016-04-02 00:00:00",56,"march-april"
6962181067,"2016-04-02 01:00:00",4,"march-april"
6962181067,"2016-04-02 02:00:00",0,"march-april"
6962181067,"2016-04-02 03:00:00",5,"march-april"
6962181067,"2016-04-02 04:00:00",0,"march-april"
6962181067,"2016-04-02 05:00:00",0,"march-april"
6962181067,"2016-04-02 06:00:00",0,"march-april"
6962181067,"2016-04-02 07:00:00",0,"march-april"
6962181067,"2016-04-02 08:00:00",258,"march-april"
6962181067,"2016-04-02 09:00:00",439,"march-april"
6962181067,"2016-04-02 10:00:00",71,"march-april"
6962181067,"2016-04-02 11:00:00",4028,"march-april"
6962181067,"2016-04-02 12:00:00",821,"march-april"
6962181067,"2016-04-02 13:00:00",262,"march-april"
6962181067,"2016-04-02 14:00:00",0,"march-april"
6962181067,"2016-04-02 15:00:00",170,"march-april"
6962181067,"2016-04-02 16:00:00",3905,"march-april"
